DOI,SR_ID,Date_Created,DOI
10.1002/14651858.CD011793.pub2.,28394022,11/04/2017,10.1002/14651858.CD011793.pub2
10.1002/14651858.CD004022.pub4.,28391629,10/04/2017,10.1002/14651858.CD004022.pub4
10.1002/14651858.CD004679.pub3.,28390069,9/04/2017,10.1002/14651858.CD004679.pub3
10.1002/14651858.CD010807.pub2.,28388808,8/04/2017,10.1002/14651858.CD010807.pub2
10.1002/14651858.CD011810.pub2.,28387925,8/04/2017,10.1002/14651858.CD011810.pub2
10.1002/14651858.CD008427.pub3.,28387447,8/04/2017,10.1002/14651858.CD008427.pub3
10.1002/14651858.CD012009.pub2.,28386958,8/04/2017,10.1002/14651858.CD012009.pub2
10.1002/14651858.CD000216.pub2.,28384379,7/04/2017,10.1002/14651858.CD000216.pub2
10.1002/14651858.CD007066.pub3.,28379619,6/04/2017,10.1002/14651858.CD007066.pub3
10.1002/14651858.CD008600.pub3.,28378924,6/04/2017,10.1002/14651858.CD008600.pub3
10.1002/14651858.CD011147.pub2.,28378502,6/04/2017,10.1002/14651858.CD011147.pub2
10.1002/14651858.CD012264.pub2.,28375548,5/04/2017,10.1002/14651858.CD012264.pub2
10.1002/14651858.CD011387.pub2.,28374886,5/04/2017,10.1002/14651858.CD011387.pub2
10.1002/14651858.CD000119.pub4.,28374884,5/04/2017,10.1002/14651858.CD000119.pub4
10.1002/14651858.CD009844.pub2.,28368550,4/04/2017,10.1002/14651858.CD009844.pub2
10.1002/14651858.CD009922.pub2.,28368091,4/04/2017,10.1002/14651858.CD009922.pub2
10.1002/14651858.CD002000.pub3.,28368090,4/04/2017,10.1002/14651858.CD002000.pub3
10.1002/14651858.CD004631.pub5.,28368089,4/04/2017,10.1002/14651858.CD004631.pub5
10.1002/14651858.CD008676.pub2.,28362061,1/04/2017,10.1002/14651858.CD008676.pub2
10.1002/14651858.CD011639.pub2.,28362060,1/04/2017,10.1002/14651858.CD011639.pub2
10.1002/14651858.CD001007.pub3.,28361497,1/04/2017,10.1002/14651858.CD001007.pub3
10.1002/14651858.CD001292.pub3.,28361496,1/04/2017,10.1002/14651858.CD001292.pub3
10.1002/14651858.CD011640.pub2.,28358980,31/03/2017,10.1002/14651858.CD011640.pub2
10.1002/14651858.CD000161.pub2.,28358979,31/03/2017,10.1002/14651858.CD000161.pub2
10.1002/14651858.CD011618.pub2.,28358173,31/03/2017,10.1002/14651858.CD011618.pub2
10.1002/14651858.CD011650.pub2.,28351116,30/03/2017,10.1002/14651858.CD011650.pub2
10.1002/14651858.CD011648.pub2.,28350426,30/03/2017,10.1002/14651858.CD011648.pub2
10.1002/14651858.CD011184.pub2.,28349510,30/03/2017,10.1002/14651858.CD011184.pub2
10.1002/14651858.CD010134.pub2.,28349529,30/03/2017,10.1002/14651858.CD010134.pub2
10.1002/14651858.CD002009.pub6.,28349527,30/03/2017,10.1002/14651858.CD002009.pub6
10.1002/14651858.CD004752.pub2.,28349525,30/03/2017,10.1002/14651858.CD004752.pub2
10.1002/14651858.CD012332.pub2.,28349517,30/03/2017,10.1002/14651858.CD012332.pub2
10.1002/14651858.CD009124.pub3.,28349526,30/03/2017,10.1002/14651858.CD009124.pub3
10.1002/14651858.CD009374.pub3.,28349514,30/03/2017,10.1002/14651858.CD009374.pub3
10.1002/14651858.CD011655.pub2.,28349512,30/03/2017,10.1002/14651858.CD011655.pub2
10.1002/14651858.CD010931.pub2.,28349511,30/03/2017,10.1002/14651858.CD010931.pub2
10.1002/14651858.CD003347.pub3.,28334435,24/03/2017,10.1002/14651858.CD003347.pub3
10.1002/14651858.CD002920.pub4.,28334434,24/03/2017,10.1002/14651858.CD002920.pub4
10.1002/14651858.CD010972.pub2.,28334433,24/03/2017,10.1002/14651858.CD010972.pub2
10.1002/14651858.CD010698.pub2.,28334427,24/03/2017,10.1002/14651858.CD010698.pub2
10.1002/14651858.CD006324.pub3.,28333365,24/03/2017,10.1002/14651858.CD006324.pub3
10.1002/14651858.CD010803.pub2.,28328043,23/03/2017,10.1002/14651858.CD010803.pub2
10.1002/14651858.CD010673.pub2.,28322440,23/03/2017,10.1002/14651858.CD010673.pub2
10.1002/14651858.CD011645.pub2.,28321877,23/03/2017,10.1002/14651858.CD011645.pub2
10.1002/14651858.CD004454.pub3.,28321847,23/03/2017,10.1002/14651858.CD004454.pub3
10.1002/14651858.CD003614.pub3.,28319269,21/03/2017,10.1002/14651858.CD003614.pub3
10.1002/14651858.CD006939.pub2.,28319266,21/03/2017,10.1002/14651858.CD006939.pub2
10.1002/14651858.CD010651.pub2.,28304084,18/03/2017,10.1002/14651858.CD010651.pub2
10.1002/14651858.CD004408.pub5.,28303578,18/03/2017,10.1002/14651858.CD004408.pub5
10.1002/14651858.CD011114.pub2.,28301692,17/03/2017,10.1002/14651858.CD011114.pub2
10.1002/14651858.CD011969.pub2.,28301676,17/03/2017,10.1002/14651858.CD011969.pub2
10.1002/14651858.CD010347.pub2.,28301050,17/03/2017,10.1002/14651858.CD010347.pub2
10.1002/14651858.CD012599.,28295159,16/03/2017,10.1002/14651858.CD012599
10.1002/14651858.CD012600.,28295158,16/03/2017,10.1002/14651858.CD012600
10.1002/14651858.CD003664.pub4.,28293923,16/03/2017,10.1002/14651858.CD003664.pub4
10.1002/14651858.CD010806.pub2.,28291302,16/03/2017,10.1002/14651858.CD010806.pub2
10.1002/14651858.CD001876.pub3.,28290161,16/03/2017,10.1002/14651858.CD001876.pub3
10.1002/14651858.CD006887.pub4.,28290160,16/03/2017,10.1002/14651858.CD006887.pub4
10.1002/14651858.CD012286.pub2.,28288272,14/03/2017,10.1002/14651858.CD012286.pub2
10.1002/14651858.CD011644.pub2.,28285495,13/03/2017,10.1002/14651858.CD011644.pub2
10.1002/14651858.CD011065.pub2.,28284020,12/03/2017,10.1002/14651858.CD011065.pub2
10.1002/14651858.CD008524.pub3.,28282701,11/03/2017,10.1002/14651858.CD008524.pub3
10.1002/14651858.CD012591.,28282491,11/03/2017,10.1002/14651858.CD012591
10.1002/14651858.CD000376.pub4.,28281303,11/03/2017,10.1002/14651858.CD000376.pub4
10.1002/14651858.CD011649.pub2.,28281295,11/03/2017,10.1002/14651858.CD011649.pub2
10.1002/14651858.CD011652.pub2.,28278559,10/03/2017,10.1002/14651858.CD011652.pub2
10.1002/14651858.CD011647.pub2.,28273330,9/03/2017,10.1002/14651858.CD011647.pub2
10.1002/14651858.CD006945.pub4.,28272834,9/03/2017,10.1002/14651858.CD006945.pub4
10.1002/14651858.CD011194.pub2.,28271513,9/03/2017,10.1002/14651858.CD011194.pub2
10.1002/14651858.CD012112.pub2.,28268259,8/03/2017,10.1002/14651858.CD012112.pub2
10.1002/14651858.CD006067.pub3.,28267223,8/03/2017,10.1002/14651858.CD006067.pub3
10.1002/14651858.CD011314.pub2.,28267205,8/03/2017,10.1002/14651858.CD011314.pub2
10.1002/14651858.CD009868.pub3.,28263370,7/03/2017,10.1002/14651858.CD009868.pub3
10.1002/14651858.CD004012.pub5.,28262925,7/03/2017,10.1002/14651858.CD004012.pub5
10.1002/14651858.CD012031.pub2.,28262917,7/03/2017,10.1002/14651858.CD012031.pub2
10.1002/14651858.CD009422.pub3.,28262916,7/03/2017,10.1002/14651858.CD009422.pub3
10.1002/14651858.CD011312.pub2.,28262914,7/03/2017,10.1002/14651858.CD011312.pub2
10.1002/14651858.CD010973.pub2.,28262913,7/03/2017,10.1002/14651858.CD010973.pub2
10.1002/14651858.CD011761.pub2.,28260263,6/03/2017,10.1002/14651858.CD011761.pub2
10.1002/14651858.CD010777.pub2.,28258686,5/03/2017,10.1002/14651858.CD010777.pub2
10.1002/14651858.CD004735.pub4.,28257562,4/03/2017,10.1002/14651858.CD004735.pub4
10.1002/14651858.CD010503.pub2.,28257559,4/03/2017,10.1002/14651858.CD010503.pub2
10.1002/14651858.CD004610.pub5.,28257555,4/03/2017,10.1002/14651858.CD004610.pub5
10.1002/14651858.CD011153.pub2.,28253540,3/03/2017,10.1002/14651858.CD011153.pub2
10.1002/14651858.CD006499.pub4.,28253424,3/03/2017,10.1002/14651858.CD006499.pub4
10.1002/14651858.CD009327.pub3.,28245347,1/03/2017,10.1002/14651858.CD009327.pub3
10.1002/14651858.CD009493.pub2.,28245346,1/03/2017,10.1002/14651858.CD009493.pub2
10.1002/14651858.CD008996.pub2.,28245343,1/03/2017,10.1002/14651858.CD008996.pub2
10.1002/14651858.CD012003.pub2.,28244065,1/03/2017,10.1002/14651858.CD012003.pub2
10.1002/14651858.CD001141.pub5.,28244064,1/03/2017,10.1002/14651858.CD001141.pub5
10.1002/14651858.CD001798.pub3.,28241090,28/02/2017,10.1002/14651858.CD001798.pub3
10.1002/14651858.CD001911.pub3.,28240353,28/02/2017,10.1002/14651858.CD001911.pub3
10.1002/14651858.CD009966.pub2.,28238223,27/02/2017,10.1002/14651858.CD009966.pub2
10.1002/14651858.CD003310.pub2.,28238222,27/02/2017,10.1002/14651858.CD003310.pub2
10.1002/14651858.CD011926.pub2.,28236648,27/02/2017,10.1002/14651858.CD011926.pub2
10.1002/14651858.CD009275.pub3.,28236296,27/02/2017,10.1002/14651858.CD009275.pub3
10.1002/14651858.CD006980.pub3.,28234402,25/02/2017,10.1002/14651858.CD006980.pub3
10.1002/14651858.CD008070.pub3.,28231607,24/02/2017,10.1002/14651858.CD008070.pub3
10.1002/14651858.CD007097.pub3.,28231605,24/02/2017,10.1002/14651858.CD007097.pub3
10.1002/14651858.CD010746.pub2.,28231380,24/02/2017,10.1002/14651858.CD010746.pub2
10.1002/14651858.CD008236.pub3.,28230910,24/02/2017,10.1002/14651858.CD008236.pub3
10.1002/14651858.CD008716.pub3.,28230908,24/02/2017,10.1002/14651858.CD008716.pub3
10.1002/14651858.CD004910.pub3.,28230899,24/02/2017,10.1002/14651858.CD004910.pub3
10.1002/14651858.CD012158.pub2.,28230230,24/02/2017,10.1002/14651858.CD012158.pub2
10.1002/14651858.CD005364.pub3.,28230244,24/02/2017,10.1002/14651858.CD005364.pub3
10.1002/14651858.CD003031.pub3.,28225210,23/02/2017,10.1002/14651858.CD003031.pub3
10.1002/14651858.CD012131.pub2.,28225198,23/02/2017,10.1002/14651858.CD012131.pub2
10.1002/14651858.CD008251.pub2.,28225152,23/02/2017,10.1002/14651858.CD008251.pub2
10.1002/14651858.CD010185.pub3.,28221665,22/02/2017,10.1002/14651858.CD010185.pub3
10.1002/14651858.CD002025.pub5.,28220474,22/02/2017,10.1002/14651858.CD002025.pub5
10.1002/14651858.CD011499.pub2.,28220472,22/02/2017,10.1002/14651858.CD011499.pub2
10.1002/14651858.CD002769.pub5.,28218802,22/02/2017,10.1002/14651858.CD002769.pub5
10.1002/14651858.CD010520.pub2.,28218404,22/02/2017,10.1002/14651858.CD010520.pub2
10.1002/14651858.CD003225.pub3.,28212466,18/02/2017,10.1002/14651858.CD003225.pub3
10.1002/14651858.CD011683.pub2.,28211056,18/02/2017,10.1002/14651858.CD011683.pub2
10.1002/14651858.CD011774.pub2.,28211045,18/02/2017,10.1002/14651858.CD011774.pub2
10.1002/14651858.MR000033.pub3.,28207928,17/02/2017,10.1002/14651858.MR000033.pub3
10.1002/14651858.CD006757.pub4.,28206671,17/02/2017,10.1002/14651858.CD006757.pub4
10.1002/14651858.CD008435.pub3.,28205208,17/02/2017,10.1002/14651858.CD008435.pub3
10.1002/14651858.CD006172.pub4.,28205207,17/02/2017,10.1002/14651858.CD006172.pub4
10.1002/14651858.CD011080.pub2.,28197998,16/02/2017,10.1002/14651858.CD011080.pub2
10.1002/14651858.CD001055.pub5.,28196405,15/02/2017,10.1002/14651858.CD001055.pub5
10.1002/14651858.CD006771.pub3.,28195640,15/02/2017,10.1002/14651858.CD006771.pub3
10.1002/14651858.CD003032.pub3.,28195639,15/02/2017,10.1002/14651858.CD003032.pub3
10.1002/14651858.CD004142.pub3.,28194755,15/02/2017,10.1002/14651858.CD004142.pub3
10.1002/14651858.CD006364.pub3.,28192644,14/02/2017,10.1002/14651858.CD006364.pub3
10.1002/14651858.CD008680.pub2.,28191626,14/02/2017,10.1002/14651858.CD008680.pub2
10.1002/14651858.CD008545.pub2.,28188612,12/02/2017,10.1002/14651858.CD008545.pub2
10.1002/14651858.CD011396.pub2.,28185268,12/02/2017,10.1002/14651858.CD011396.pub2
10.1002/14651858.CD010742.pub2.,28185257,12/02/2017,10.1002/14651858.CD010742.pub2
10.1002/14651858.CD012066.pub2.,28185242,12/02/2017,10.1002/14651858.CD012066.pub2
10.1002/14651858.CD001100.pub4.,28182249,10/02/2017,10.1002/14651858.CD001100.pub4
10.1002/14651858.CD011075.pub2.,28181687,10/02/2017,10.1002/14651858.CD011075.pub2
10.1002/14651858.CD011197.pub2.,28181684,10/02/2017,10.1002/14651858.CD011197.pub2
10.1002/14651858.CD012129.pub2.,28181214,10/02/2017,10.1002/14651858.CD012129.pub2
10.1002/14651858.CD003543.pub4.,28178770,9/02/2017,10.1002/14651858.CD003543.pub4
10.1002/14651858.CD011747.pub2.,28178363,9/02/2017,10.1002/14651858.CD011747.pub2
10.1002/14651858.CD003971.pub4.,28177515,9/02/2017,10.1002/14651858.CD003971.pub4
10.1002/14651858.CD000081.pub3.,28176333,9/02/2017,10.1002/14651858.CD000081.pub3
10.1002/14651858.CD005389.pub2.,28176308,9/02/2017,10.1002/14651858.CD005389.pub2
10.1002/14651858.CD011965.pub2.,28170093,9/02/2017,10.1002/14651858.CD011965.pub2
10.1002/14651858.CD010814.pub2.,28170080,9/02/2017,10.1002/14651858.CD010814.pub2
10.1002/14651858.CD011787.pub2.,28169420,9/02/2017,10.1002/14651858.CD011787.pub2
10.1002/14651858.CD012119.pub2.,28166390,7/02/2017,10.1002/14651858.CD012119.pub2
10.1002/14651858.CD010331.pub2.,28160271,6/02/2017,10.1002/14651858.CD010331.pub2
10.1002/14651858.CD010847.pub3.,28158933,6/02/2017,10.1002/14651858.CD010847.pub3
10.1002/14651858.CD006066.pub3.,28157275,6/02/2017,10.1002/14651858.CD006066.pub3
10.1002/14651858.CD008312.pub3.,28157274,6/02/2017,10.1002/14651858.CD008312.pub3
10.1002/14651858.CD011880.pub2.,28156005,6/02/2017,10.1002/14651858.CD011880.pub2
10.1002/14651858.CD011022.pub2.,28155990,6/02/2017,10.1002/14651858.CD011022.pub2
10.1002/14651858.CD009202.pub4.,28155226,6/02/2017,10.1002/14651858.CD009202.pub4
10.1002/14651858.CD011802.pub2.,28146601,2/02/2017,10.1002/14651858.CD011802.pub2
10.1002/14651858.CD003212.pub3.,28146296,2/02/2017,10.1002/14651858.CD003212.pub3
10.1002/14651858.CD011419.pub2.,28146271,2/02/2017,10.1002/14651858.CD011419.pub2
10.1002/14651858.CD010388.pub2.,28141914,1/02/2017,10.1002/14651858.CD010388.pub2
10.1002/14651858.CD010941.pub2.,28141913,1/02/2017,10.1002/14651858.CD010941.pub2
10.1002/14651858.CD008075.pub3.,28141912,1/02/2017,10.1002/14651858.CD008075.pub3
10.1002/14651858.CD002052.pub3.,28141899,1/02/2017,10.1002/14651858.CD002052.pub3
10.1002/14651858.CD007223.pub4.,28138973,1/02/2017,10.1002/14651858.CD007223.pub4
10.1002/14651858.CD009778.pub2.,28134445,31/01/2017,10.1002/14651858.CD009778.pub2
10.1002/14651858.CD011188.pub2.,28129459,28/01/2017,10.1002/14651858.CD011188.pub2
10.1002/14651858.CD011305.pub2.,28128441,28/01/2017,10.1002/14651858.CD011305.pub2
10.1002/14651858.CD006875.pub3.,28128439,28/01/2017,10.1002/14651858.CD006875.pub3
10.1002/14651858.CD002854.pub4.,28128435,28/01/2017,10.1002/14651858.CD002854.pub4
10.1002/14651858.CD009836.pub2.,28125861,27/01/2017,10.1002/14651858.CD009836.pub2
10.1002/14651858.CD005122.pub5.,28125772,27/01/2017,10.1002/14651858.CD005122.pub5
10.1002/14651858.CD007417.pub3.,28125765,27/01/2017,10.1002/14651858.CD007417.pub3
10.1002/14651858.CD011053.pub2.,28124411,27/01/2017,10.1002/14651858.CD011053.pub2
10.1002/14651858.CD006539.pub4.,28122126,26/01/2017,10.1002/14651858.CD006539.pub4
10.1002/14651858.CD002088.pub3.,28121021,26/01/2017,10.1002/14651858.CD002088.pub3
10.1002/14651858.CD011967.pub2.,28120427,26/01/2017,10.1002/14651858.CD011967.pub2
10.1002/14651858.CD009090.pub2.,28118681,25/01/2017,10.1002/14651858.CD009090.pub2
10.1002/14651858.CD010899.pub2.,28117876,25/01/2017,10.1002/14651858.CD010899.pub2
10.1002/14651858.CD011128.pub2.,28116777,25/01/2017,10.1002/14651858.CD011128.pub2
10.1002/14651858.CD011464.pub2.,28116752,25/01/2017,10.1002/14651858.CD011464.pub2
10.1002/14651858.CD001390.pub4.,28116747,25/01/2017,10.1002/14651858.CD001390.pub4
10.1002/14651858.CD003059.pub3.,28114736,24/01/2017,10.1002/14651858.CD003059.pub3
10.1002/14651858.CD004753.pub4.,28114727,24/01/2017,10.1002/14651858.CD004753.pub4
10.1002/14651858.CD006415.pub3.,28112384,24/01/2017,10.1002/14651858.CD006415.pub3
10.1002/14651858.CD012103.pub2.,28111738,24/01/2017,10.1002/14651858.CD012103.pub2
10.1002/14651858.CD009957.pub2.,28109160,22/01/2017,10.1002/14651858.CD009957.pub2
10.1002/14651858.CD002003.pub5.,28107561,21/01/2017,10.1002/14651858.CD002003.pub5
10.1002/14651858.CD010858.pub2.,28105733,21/01/2017,10.1002/14651858.CD010858.pub2
10.1002/14651858.CD006787.pub3.,28103638,20/01/2017,10.1002/14651858.CD006787.pub3
10.1002/14651858.CD012040.pub2.,28102546,20/01/2017,10.1002/14651858.CD012040.pub2
10.1002/14651858.CD011285.pub2.,28099988,19/01/2017,10.1002/14651858.CD011285.pub2
10.1002/14651858.CD010959.pub2.,28099689,19/01/2017,10.1002/14651858.CD010959.pub2
10.1002/14651858.CD003146.pub3.,28094851,18/01/2017,10.1002/14651858.CD003146.pub3
10.1002/14651858.CD004143.pub5.,28093732,18/01/2017,10.1002/14651858.CD004143.pub5
10.1002/14651858.CD008576.pub4.,28093720,18/01/2017,10.1002/14651858.CD008576.pub4
10.1002/14651858.CD009273.pub2.,28106904,21/01/2017,10.1002/14651858.CD009273.pub2
10.1002/14651858.CD011279.pub2.,28087891,15/01/2017,10.1002/14651858.CD011279.pub2
10.1002/14651858.CD011923.pub2.,28085995,14/01/2017,10.1002/14651858.CD011923.pub2
10.1002/14651858.CD007393.pub4.,28085183,14/01/2017,10.1002/14651858.CD007393.pub4
10.1002/14651858.CD010369.pub2.,28084646,14/01/2017,10.1002/14651858.CD010369.pub2
10.1002/14651858.CD010316.pub2.,28084624,14/01/2017,10.1002/14651858.CD010316.pub2
10.1002/14651858.CD011888.pub2.,28084009,14/01/2017,10.1002/14651858.CD011888.pub2
10.1002/14651858.CD010447.pub3.,28079254,13/01/2017,10.1002/14651858.CD010447.pub3
10.1002/14651858.CD010671.pub2.,28076926,12/01/2017,10.1002/14651858.CD010671.pub2
10.1002/14651858.CD001284.pub2.,28076656,12/01/2017,10.1002/14651858.CD001284.pub2
10.1002/14651858.CD011833.pub2.,28075489,12/01/2017,10.1002/14651858.CD011833.pub2
10.1002/14651858.CD004759.pub2.,28073178,11/01/2017,10.1002/14651858.CD004759.pub2
10.1002/14651858.CD011776.pub2.,28072907,11/01/2017,10.1002/14651858.CD011776.pub2
10.1002/14651858.CD010971.pub2.,28072460,11/01/2017,10.1002/14651858.CD010971.pub2
10.1002/14651858.CD007742.pub4.,28068454,10/01/2017,10.1002/14651858.CD007742.pub4
10.1002/14651858.CD006049.pub2.,28067943,10/01/2017,10.1002/14651858.CD006049.pub2
10.1002/14651858.CD004951.pub3.,28067942,10/01/2017,10.1002/14651858.CD004951.pub3
10.1002/14651858.CD011690.pub2.,28066881,10/01/2017,10.1002/14651858.CD011690.pub2
10.1002/14651858.CD003430.pub2.,28064440,9/01/2017,10.1002/14651858.CD003430.pub2
10.1002/14651858.CD007906.pub3.,28067944,10/01/2017,10.1002/14651858.CD007906.pub3
10.1002/14651858.CD000399.pub3.,28056166,6/01/2017,10.1002/14651858.CD000399.pub3
10.1002/14651858.CD010034.pub2.,28052316,5/01/2017,10.1002/14651858.CD010034.pub2
10.1002/14651858.CD004561.pub3.,28052186,5/01/2017,10.1002/14651858.CD004561.pub3
10.1002/14651858.CD001969.pub4.,28052185,5/01/2017,10.1002/14651858.CD001969.pub4
10.1002/14651858.CD005302.pub3.,28050900,5/01/2017,10.1002/14651858.CD005302.pub3
10.1002/14651858.CD006674.pub3.,28046205,4/01/2017,10.1002/14651858.CD006674.pub3
10.1002/14651858.CD012188.pub2.,28045473,4/01/2017,10.1002/14651858.CD012188.pub2
10.1002/14651858.CD000509.pub5.,28045472,4/01/2017,10.1002/14651858.CD000509.pub5
10.1002/14651858.CD010802.pub2.,28045199,4/01/2017,10.1002/14651858.CD010802.pub2
10.1002/14651858.CD011093.pub2.,28043088,4/01/2017,10.1002/14651858.CD011093.pub2
10.1002/14651858.CD012227.pub2.,28027389,28/12/2016,10.1002/14651858.CD012227.pub2
10.1002/14651858.CD010246.pub2.,28026877,28/12/2016,10.1002/14651858.CD010246.pub2
10.1002/14651858.CD007888.pub3.,28012165,25/12/2016,10.1002/14651858.CD007888.pub3
10.1002/14651858.CD006287.pub4.,28009937,24/12/2016,10.1002/14651858.CD006287.pub4
10.1002/14651858.CD010263.pub2.,28009052,23/12/2016,10.1002/14651858.CD010263.pub2
10.1002/14651858.CD010378.pub3.,28005272,23/12/2016,10.1002/14651858.CD010378.pub3
10.1002/14651858.CD008409.pub4.,28005271,23/12/2016,10.1002/14651858.CD008409.pub4
10.1002/14651858.CD009837.pub3.,28004389,23/12/2016,10.1002/14651858.CD009837.pub3
10.1002/14651858.CD011058.pub2.,28002636,22/12/2016,10.1002/14651858.CD011058.pub2
10.1002/14651858.CD010760.pub2.,28000926,22/12/2016,10.1002/14651858.CD010760.pub2
10.1002/14651858.CD004371.pub4.,28000212,22/12/2016,10.1002/14651858.CD004371.pub4
10.1002/14651858.CD007655.pub3.,27997978,21/12/2016,10.1002/14651858.CD007655.pub3
10.1002/14651858.CD005436.pub5.,27996088,21/12/2016,10.1002/14651858.CD005436.pub5
10.1002/14651858.CD010822.pub3.,27996087,21/12/2016,10.1002/14651858.CD010822.pub3
10.1002/14651858.CD009840.pub2.,27996085,21/12/2016,10.1002/14651858.CD009840.pub2
10.1002/14651858.CD003091.pub4.,27996083,21/12/2016,10.1002/14651858.CD003091.pub4
10.1002/14651858.CD000375.pub5.,27995607,21/12/2016,10.1002/14651858.CD000375.pub5
10.1002/14651858.CD003200.pub6.,27995604,21/12/2016,10.1002/14651858.CD003200.pub6
10.1002/14651858.CD010004.pub4.,28000919,22/12/2016,10.1002/14651858.CD010004.pub4
10.1002/14651858.CD011180.pub2.,27992070,20/12/2016,10.1002/14651858.CD011180.pub2
10.1002/14651858.CD007160.pub4.,27991651,20/12/2016,10.1002/14651858.CD007160.pub4
10.1002/14651858.CD005074.pub4.,27990628,19/12/2016,10.1002/14651858.CD005074.pub4
10.1002/14651858.CD005517.pub2.,27991646,20/12/2016,10.1002/14651858.CD005517.pub2
10.1002/14651858.CD009780.pub3.,27977851,16/12/2016,10.1002/14651858.CD009780.pub3
10.1002/14651858.CD007121.pub4.,27977849,16/12/2016,10.1002/14651858.CD007121.pub4
10.1002/14651858.CD011534.pub2.,27977844,16/12/2016,10.1002/14651858.CD011534.pub2
10.1002/14651858.CD011160.pub2.,27977064,16/12/2016,10.1002/14651858.CD011160.pub2
